# hs_truth_z, event_#
-78.5182,3735.0000
23.9050,3736.0000
-10.9459,3737.0000
7.6221,3738.0000
-78.3117,3739.0000
52.2798,3740.0000
-13.8331,3741.0000
93.2707,3742.0000
-15.0629,3743.0000
-67.1026,3744.0000
-67.1929,3745.0000
5.1934,3746.0000
75.6797,3747.0000
-6.1301,3748.0000
70.0798,3749.0000
-49.6272,3750.0000
-18.7575,3751.0000
-82.6361,3752.0000
-0.7134,3753.0000
15.2602,3754.0000
-56.7296,3755.0000
-40.0844,3756.0000
-17.3934,3757.0000
-14.8829,3758.0000
23.9525,3759.0000
20.0872,3760.0000
-11.5484,3761.0000
-6.2802,3762.0000
8.6633,3763.0000
75.7796,3764.0000
-59.4121,3765.0000
-32.2745,3766.0000
-26.3552,3767.0000
52.1281,3768.0000
-32.7047,3769.0000
-51.8032,3770.0000
1.7734,3771.0000
-13.2379,3772.0000
99.9914,3773.0000
-2.4875,3774.0000
-15.9281,3775.0000
-84.9512,3776.0000
-14.5385,3777.0000
-21.7161,3778.0000
-17.5918,3779.0000
-18.5141,3780.0000
44.4588,3781.0000
-74.2423,3782.0000
21.3371,3783.0000
7.1680,3784.0000
58.3505,3785.0000
-5.5512,3786.0000
-7.9187,3787.0000
-5.1328,3788.0000
-17.7884,3789.0000
-35.3712,3790.0000
-53.5031,3791.0000
10.8467,3792.0000
15.7585,3793.0000
-15.3561,3794.0000
32.3260,3795.0000
40.4204,3796.0000
46.2021,3797.0000
-10.8358,3798.0000
-24.7793,3799.0000
8.0073,3800.0000
6.3981,3801.0000
65.8265,3802.0000
41.4709,3803.0000
-1.0182,3804.0000
-36.0764,3805.0000
-8.8833,3806.0000
-15.0176,3807.0000
29.8675,3808.0000
-25.4552,3809.0000
-104.2041,3810.0000
32.2523,3811.0000
16.9164,3812.0000
-35.4981,3813.0000
-19.6721,3814.0000
-35.4541,3815.0000
20.8830,3816.0000
-50.1387,3817.0000
-73.0237,3818.0000
48.7082,3819.0000
-19.1307,3820.0000
-12.1098,3821.0000
-17.9283,3822.0000
-35.7863,3823.0000
-20.0684,3824.0000
24.9121,3825.0000
-60.5652,3826.0000
18.2621,3827.0000
-11.9178,3828.0000
-29.9446,3829.0000
-7.3023,3830.0000
-9.6243,3831.0000
52.8925,3832.0000
2.0980,3833.0000
-38.5052,3834.0000
3.9927,3835.0000
-52.1502,3836.0000
59.1933,3837.0000
-24.5312,3838.0000
15.6255,3839.0000
-74.8927,3840.0000
-90.9454,3841.0000
-23.3024,3842.0000
-80.6294,3843.0000
68.6043,3844.0000
-83.3768,3845.0000
25.1591,3846.0000
-16.3725,3847.0000
61.6223,3848.0000
-20.5370,3849.0000
6.5106,3850.0000
65.6090,3851.0000
-73.0948,3852.0000
-32.8007,3853.0000
9.8465,3854.0000
55.2473,3855.0000
10.7589,3856.0000
9.4714,3857.0000
-87.6314,3858.0000
54.6542,3859.0000
-8.8027,3860.0000
-34.4059,3861.0000
-21.3164,3862.0000
-33.4096,3863.0000
-20.5791,3864.0000
-38.0191,3865.0000
-21.2100,3866.0000
16.2444,3867.0000
-0.4389,3868.0000
-5.5525,3869.0000
89.2201,3870.0000
1.5742,3871.0000
62.5563,3872.0000
22.1463,3873.0000
28.3941,3874.0000
5.3288,3875.0000
13.0830,3876.0000
-49.2811,3877.0000
7.8407,3878.0000
33.1616,3879.0000
10.1427,3880.0000
-48.5379,3881.0000
63.0162,3882.0000
-52.0276,3883.0000
-0.7558,3884.0000
11.1861,3885.0000
-9.4569,3886.0000
19.1407,3887.0000
-16.7138,3888.0000
64.4744,3889.0000
-19.8646,3890.0000
-4.1561,3891.0000
-21.0734,3892.0000
-17.7007,3893.0000
34.9972,3894.0000
-54.2272,3895.0000
26.0158,3896.0000
-14.7111,3897.0000
39.1308,3898.0000
-20.0804,3899.0000
101.4269,3900.0000
-68.0083,3901.0000
7.8410,3902.0000
11.7342,3903.0000
81.0249,3904.0000
-11.6890,3905.0000
-82.0254,3906.0000
1.8862,3907.0000
5.9297,3908.0000
-22.4605,3909.0000
-63.4749,3910.0000
-61.8688,3911.0000
1.5838,3912.0000
-45.7288,3913.0000
-29.9466,3914.0000
5.5570,3915.0000
26.7659,3916.0000
56.1064,3917.0000
14.2570,3918.0000
-10.2231,3919.0000
7.3043,3920.0000
24.2010,3921.0000
27.6016,3922.0000
-75.3740,3923.0000
-30.4519,3924.0000
0.1370,3925.0000
2.2947,3926.0000
45.3180,3927.0000
68.9805,3928.0000
-4.7355,3929.0000
59.2872,3930.0000
22.5855,3931.0000
41.3422,3932.0000
34.2308,3933.0000
18.0514,3934.0000
-22.4844,3935.0000
70.7401,3936.0000
44.4750,3937.0000
-14.4510,3938.0000
0.8868,3939.0000
-17.4871,3940.0000
-39.9391,3941.0000
-11.6901,3942.0000
12.9274,3943.0000
-61.0955,3944.0000
-31.5374,3945.0000
-49.6871,3946.0000
-63.0507,3947.0000
-58.0973,3948.0000
14.0656,3949.0000
-7.8777,3950.0000
24.5043,3951.0000
-73.6416,3952.0000
-5.4874,3953.0000
-76.7141,3954.0000
32.2246,3955.0000
-5.3103,3956.0000
-59.1314,3957.0000
-2.6076,3958.0000
76.5853,3959.0000
41.0201,3960.0000
40.8298,3961.0000
8.9912,3962.0000
48.7128,3963.0000
25.7974,3964.0000
96.4332,3965.0000
0.7334,3966.0000
-14.5596,3967.0000
-4.6045,3968.0000
-1.6814,3969.0000
13.9839,3970.0000
42.4054,3971.0000
-6.2730,3972.0000
46.3792,3973.0000
-8.7323,3974.0000
13.7291,3975.0000
-69.3176,3976.0000
-42.4820,3977.0000
-41.7038,3978.0000
-7.4398,3979.0000
-2.1378,3980.0000
-12.0770,3981.0000
-73.0909,3982.0000
64.5444,3983.0000
53.4614,3984.0000
24.8381,3985.0000
24.0367,3986.0000
-41.1060,3987.0000
15.4588,3988.0000
38.1847,3989.0000
20.5673,3990.0000
10.2392,3991.0000
3.0695,3992.0000
96.9901,3993.0000
-61.0650,3994.0000
17.7017,3995.0000
-76.6528,3996.0000
1.8621,3997.0000
-36.6111,3998.0000
-12.6856,3999.0000
-41.0360,4000.0000
-68.4713,4001.0000
70.9896,4002.0000
-20.8065,4003.0000
-16.4947,4004.0000
72.4896,4005.0000
65.6673,4006.0000
-71.2500,4007.0000
-13.4145,4008.0000
13.6505,4009.0000
-12.8090,4010.0000
-40.8856,4011.0000
19.0960,4012.0000
61.6695,4013.0000
-35.3369,4014.0000
14.4598,4015.0000
-83.1108,4016.0000
-74.5986,4017.0000
54.5381,4018.0000
-0.5434,4019.0000
4.5455,4020.0000
-1.6338,4021.0000
-33.2491,4022.0000
-36.9612,4023.0000
32.9282,4024.0000
-14.8080,4025.0000
106.5920,4026.0000
44.4632,4027.0000
57.0841,4028.0000
-16.3372,4029.0000
-17.7856,4030.0000
-39.2496,4031.0000
-52.0748,4032.0000
21.3144,4033.0000
12.0321,4034.0000
111.4559,4035.0000
-69.0511,4036.0000
-16.0876,4037.0000
66.7375,4038.0000
6.5152,4039.0000
13.2285,4040.0000
71.3220,4041.0000
30.4776,4042.0000
-2.4415,4043.0000
-5.4740,4044.0000
33.5317,4045.0000
5.9895,4046.0000
-14.2327,4047.0000
15.6475,4048.0000
24.9679,4049.0000
12.7537,4050.0000
-19.0018,4051.0000
15.1636,4052.0000
10.7266,4053.0000
101.0202,4054.0000
-58.5646,4055.0000
-9.6169,4056.0000
22.0606,4057.0000
49.4700,4058.0000
-13.5449,4059.0000
9.0492,4060.0000
4.2052,4061.0000
25.4313,4062.0000
-49.5410,4063.0000
96.2356,4064.0000
-8.8679,4065.0000
4.8174,4066.0000
-31.2802,4067.0000
53.7134,4068.0000
5.9332,4069.0000
-32.5131,4070.0000
-29.4739,4071.0000
-52.3588,4072.0000
-69.0788,4073.0000
19.2056,4074.0000
30.7418,4075.0000
-46.6612,4076.0000
-31.4203,4077.0000
84.8092,4078.0000
22.5837,4079.0000
28.4202,4080.0000
-6.5417,4081.0000
78.9993,4082.0000
-42.5617,4083.0000
-2.5735,4084.0000
12.7160,4085.0000
-46.5955,4086.0000
51.1432,4087.0000
15.8277,4088.0000
-22.1034,4089.0000
9.8481,4090.0000
-4.7187,4091.0000
36.6473,4092.0000
21.3126,4093.0000
24.7789,4094.0000
-10.8756,4095.0000
-20.7287,4096.0000
-29.5818,4097.0000
-38.4199,4098.0000
-27.5114,4099.0000
15.2914,4100.0000
42.9265,4101.0000
-12.0717,4102.0000
-23.4098,4103.0000
2.7297,4104.0000
-7.6951,4105.0000
46.1488,4106.0000
-47.4302,4107.0000
-83.1593,4108.0000
3.0690,4109.0000
33.5228,4110.0000
-14.5231,4111.0000
-18.9159,4112.0000
-35.3760,4113.0000
-14.2277,4114.0000
15.4506,4115.0000
32.6595,4116.0000
60.7136,4117.0000
-25.9546,4118.0000
-44.7079,4119.0000
22.8896,4120.0000
50.1440,4121.0000
-64.6915,4122.0000
-82.5502,4123.0000
-34.6098,4124.0000
-34.3546,4125.0000
46.7391,4126.0000
7.4973,4127.0000
14.0238,4128.0000
32.2622,4129.0000
43.5349,4130.0000
30.0999,4131.0000
25.9270,4132.0000
83.8650,4133.0000
-87.6485,4134.0000
-20.7528,4135.0000
-17.8551,4136.0000
-10.4059,4137.0000
9.2475,4138.0000
21.0381,4139.0000
-23.9145,4140.0000
8.2625,4141.0000
121.5070,4142.0000
-112.9581,4143.0000
-55.2001,4144.0000
-98.7691,4145.0000
-5.6062,4146.0000
71.5585,4147.0000
-2.2417,4148.0000
-68.9635,4149.0000
-81.1126,4150.0000
-12.5289,4151.0000
-46.9231,4152.0000
20.7132,4153.0000
-21.9036,4154.0000
28.2102,4155.0000
-57.2051,4156.0000
-29.2108,4157.0000
-12.9772,4158.0000
5.8689,4159.0000
5.7718,4160.0000
-4.8364,4161.0000
121.1865,4162.0000
14.6303,4163.0000
63.1918,4164.0000
-104.5230,4165.0000
-59.1129,4166.0000
3.2727,4167.0000
17.4664,4168.0000
-37.8355,4169.0000
-26.6051,4170.0000
27.0994,4171.0000
18.3201,4172.0000
37.7601,4173.0000
-48.6060,4174.0000
30.9255,4175.0000
-10.9506,4176.0000
36.2827,4177.0000
-5.3616,4178.0000
0.3448,4179.0000
10.7793,4180.0000
-15.3486,4181.0000
53.0039,4182.0000
-5.2007,4183.0000
-14.5433,4184.0000
-20.5681,4185.0000
-23.9659,4186.0000
-1.3322,4187.0000
97.4216,4188.0000
-11.2166,4189.0000
-17.4399,4190.0000
41.3595,4191.0000
33.5267,4192.0000
-112.4333,4193.0000
89.9182,4194.0000
-12.5372,4195.0000
-26.6582,4196.0000
-1.2893,4197.0000
27.0272,4198.0000
-20.6228,4199.0000
-26.0521,4200.0000
27.2593,4201.0000
-86.5531,4202.0000
-9.8923,4203.0000
-46.5654,4204.0000
16.2592,4205.0000
47.0379,4206.0000
63.8541,4207.0000
2.7247,4208.0000
74.1720,4209.0000
7.4242,4210.0000
-1.9856,4211.0000
38.6061,4212.0000
94.2862,4213.0000
-54.6231,4214.0000
18.6528,4215.0000
64.3206,4216.0000
-114.0210,4217.0000
28.3528,4218.0000
-12.7649,4219.0000
-59.3514,4220.0000
-35.0346,4221.0000
33.6054,4222.0000
-3.5269,4223.0000
44.9019,4224.0000
64.7561,4225.0000
131.4743,4226.0000
-105.5013,4227.0000
20.8592,4228.0000
-73.6190,4229.0000
47.8240,4230.0000
69.4092,4231.0000
12.8009,4232.0000
14.2422,4233.0000
57.5134,4234.0000
-9.1427,4235.0000
24.6167,4236.0000
-7.2941,4237.0000
6.6029,4238.0000
-18.0870,4239.0000
26.1532,4240.0000
1.4725,4241.0000
-14.3980,4242.0000
-39.7063,4243.0000
-24.2424,4244.0000
-11.1175,4245.0000
25.9068,4246.0000
-52.9993,4247.0000
-10.1357,4248.0000
35.8483,4249.0000
43.9566,4250.0000
90.9655,4251.0000
-4.8939,4252.0000
-56.2148,4253.0000
-44.5993,4254.0000
30.1660,4255.0000
-8.7744,4256.0000
-21.3422,4257.0000
58.7175,4258.0000
48.6609,4259.0000
106.6324,4260.0000
22.2014,4261.0000
97.7493,4262.0000
11.7732,4263.0000
54.1075,4264.0000
25.2626,4265.0000
-43.4741,4266.0000
23.5027,4267.0000
-4.2376,4268.0000
-34.8263,4269.0000
48.3217,4270.0000
-7.4351,4271.0000
50.1462,4272.0000
-50.3363,4273.0000
-17.8349,4274.0000
65.8259,4275.0000
32.5803,4276.0000
-23.6717,4277.0000
12.4098,4278.0000
47.9322,4279.0000
112.2398,4280.0000
13.6914,4281.0000
-109.8851,4282.0000
72.0400,4283.0000
-27.0150,4284.0000
-55.4473,4285.0000
6.4495,4286.0000
-81.1203,4287.0000
67.2226,4288.0000
-60.7827,4289.0000
38.7644,4290.0000
-8.2230,4291.0000
-32.2427,4292.0000
-16.5871,4293.0000
-57.4586,4294.0000
88.2501,4295.0000
-16.3180,4296.0000
95.2123,4297.0000
6.9276,4298.0000
13.4256,4299.0000
-14.7235,4300.0000
-56.1596,4301.0000
-42.3175,4302.0000
-43.2507,4303.0000
-40.5150,4304.0000
-56.2454,4305.0000
12.7264,4306.0000
67.8540,4307.0000
-33.1762,4308.0000
60.7988,4309.0000
45.2852,4310.0000
-0.4483,4311.0000
20.9696,4312.0000
-0.5530,4313.0000
16.7607,4314.0000
-33.1967,4315.0000
73.2173,4316.0000
-32.4788,4317.0000
14.7865,4318.0000
24.2069,4319.0000
61.8534,4320.0000
12.1899,4321.0000
31.6158,4322.0000
-49.7790,4323.0000
-3.6761,4324.0000
-9.3489,4325.0000
21.5933,4326.0000
7.5827,4327.0000
39.1110,4328.0000
-52.6627,4329.0000
82.2622,4330.0000
-70.6337,4331.0000
34.2160,4332.0000
8.8084,4333.0000
83.7383,4334.0000
23.5301,4335.0000
53.4718,4336.0000
18.0325,4337.0000
-17.5790,4338.0000
36.8116,4339.0000
14.0332,4340.0000
59.1771,4341.0000
38.9465,4342.0000
-41.4512,4343.0000
-5.3358,4344.0000
-30.5055,4345.0000
-5.9283,4346.0000
73.8200,4347.0000
-63.0942,4348.0000
-2.6087,4349.0000
4.6636,4350.0000
3.4419,4351.0000
-60.2839,4352.0000
-108.9987,4353.0000
-40.4768,4354.0000
-93.8204,4355.0000
-66.0767,4356.0000
37.9712,4357.0000
14.7697,4358.0000
-43.6106,4359.0000
57.5977,4360.0000
-39.5889,4361.0000
29.8750,4362.0000
33.4985,4363.0000
-35.8708,4364.0000
-58.0391,4365.0000
23.2789,4366.0000
-82.8741,4367.0000
39.3958,4368.0000
114.1305,4369.0000
54.6892,4370.0000
-71.9373,4371.0000
72.5116,4372.0000
7.8825,4373.0000
-7.8765,4374.0000
-11.8325,4375.0000
1.8678,4376.0000
-18.9840,4377.0000
38.6418,4378.0000
23.4428,4379.0000
-8.4952,4380.0000
6.7802,4381.0000
-108.4833,4382.0000
97.8754,4383.0000
114.4346,4384.0000
-52.4490,4385.0000
9.2609,4386.0000
46.0427,4387.0000
-42.0510,4388.0000
-68.3900,4389.0000
-72.6462,4390.0000
-14.3922,4391.0000
43.7599,4392.0000
91.1980,4393.0000
74.6833,4394.0000
-111.6568,4395.0000
99.6675,4396.0000
-24.2285,4397.0000
-32.2887,4398.0000
13.0339,4399.0000
-110.5755,4400.0000
-14.3689,4401.0000
0.5687,4402.0000
-45.5753,4403.0000
40.7107,4404.0000
-82.8780,4405.0000
-3.8351,4406.0000
-54.8266,4407.0000
33.4240,4408.0000
-19.3936,4409.0000
-40.9437,4410.0000
-26.4117,4411.0000
9.0150,4412.0000
62.0398,4413.0000
-98.4945,4414.0000
22.9960,4415.0000
5.3126,4416.0000
-54.6759,4417.0000
-6.4572,4418.0000
81.7492,4419.0000
-105.6931,4420.0000
-15.4365,4421.0000
15.4710,4422.0000
-17.0925,4423.0000
-64.4867,4424.0000
-0.0291,4425.0000
-9.7679,4426.0000
-67.4243,4427.0000
-14.6556,4428.0000
13.0569,4429.0000
10.7809,4430.0000
9.0244,4431.0000
33.8712,4432.0000
-34.4138,4433.0000
25.3387,4434.0000
-33.5448,4435.0000
-36.4322,4436.0000
134.8276,4437.0000
-109.0816,4438.0000
26.0482,4439.0000
56.9949,4440.0000
18.4834,4441.0000
1.3904,4442.0000
12.9813,4443.0000
-49.2443,4444.0000
65.0846,4445.0000
-69.6108,4446.0000
41.1940,4447.0000
-16.3815,4448.0000
34.2239,4449.0000
3.7900,4450.0000
62.0774,4451.0000
48.7623,4452.0000
34.1104,4453.0000
1.0776,4454.0000
-1.6454,4455.0000
7.2278,4456.0000
27.8921,4457.0000
-1.2681,4458.0000
-23.0093,4459.0000
70.7616,4460.0000
-49.9657,4461.0000
46.3262,4462.0000
30.7586,4463.0000
6.2039,4464.0000
24.5358,4465.0000
-74.6244,4466.0000
-18.8524,4467.0000
-43.0101,4468.0000
31.7770,4469.0000
45.2232,4470.0000
-44.4887,4471.0000
-21.9141,4472.0000
55.9391,4473.0000
-21.7536,4474.0000
88.0741,4475.0000
-23.7718,4476.0000
-53.5703,4477.0000
1.2272,4478.0000
33.6325,4479.0000
50.4051,4480.0000
-8.2269,4481.0000
2.4019,4482.0000
-2.2712,4483.0000
34.9386,4484.0000
-48.4652,4485.0000
79.0706,4486.0000
15.6006,4487.0000
-5.6540,4488.0000
-7.1754,4489.0000
9.0666,4490.0000
66.8080,4491.0000
4.4656,4492.0000
-1.3570,4493.0000
-7.0729,4494.0000
59.0223,4495.0000
55.3492,4496.0000
16.5171,4497.0000
-66.2126,4498.0000
-25.2212,4499.0000
-54.3071,4500.0000
-0.5052,4501.0000
-12.4124,4502.0000
-6.1991,4503.0000
7.3428,4504.0000
29.7576,4505.0000
51.0755,4506.0000
77.1642,4507.0000
59.7885,4508.0000
-106.1403,4509.0000
89.4598,4510.0000
0.2903,4511.0000
40.7908,4512.0000
18.9166,4513.0000
-5.4421,4514.0000
53.1450,4515.0000
-58.7579,4516.0000
-68.3989,4517.0000
3.0177,4518.0000
-34.4061,4519.0000
-39.7392,4520.0000
-79.5368,4521.0000
-36.5739,4522.0000
-14.7715,4523.0000
31.9122,4524.0000
-63.2617,4525.0000
9.3500,4526.0000
-49.0846,4527.0000
24.0978,4528.0000
40.4558,4529.0000
46.3002,4530.0000
-13.0732,4531.0000
79.5003,4532.0000
51.4461,4533.0000
55.3589,4534.0000
31.0799,4535.0000
-18.3952,4536.0000
-53.2633,4537.0000
-75.4897,4538.0000
-33.1490,4539.0000
-38.7147,4540.0000
76.0694,4541.0000
-40.9057,4542.0000
-48.2555,4543.0000
-0.8094,4544.0000
-16.9855,4545.0000
-81.1855,4546.0000
-9.0927,4547.0000
5.3511,4548.0000
3.7482,4549.0000
-11.8583,4550.0000
-36.4753,4551.0000
13.5476,4552.0000
50.2559,4553.0000
-32.1590,4554.0000
-18.4495,4555.0000
67.7274,4556.0000
-57.9913,4557.0000
4.7506,4558.0000
-37.7966,4559.0000
34.3267,4560.0000
70.9492,4561.0000
68.7282,4562.0000
37.2645,4563.0000
49.6477,4564.0000
36.1141,4565.0000
16.8968,4566.0000
-71.7045,4567.0000
-0.7052,4568.0000
36.0188,4569.0000
1.7929,4570.0000
40.1619,4571.0000
-2.4678,4572.0000
65.8518,4573.0000
55.4456,4574.0000
46.2642,4575.0000
29.4484,4576.0000
-11.5946,4577.0000
-32.8245,4578.0000
21.4126,4579.0000
38.7654,4580.0000
9.7424,4581.0000
9.0304,4582.0000
-30.7802,4583.0000
-5.1440,4584.0000
-30.0262,4585.0000
-22.4638,4586.0000
25.4209,4587.0000
-10.1201,4588.0000
0.7943,4589.0000
-5.4718,4590.0000
17.5775,4591.0000
13.3397,4592.0000
-25.8774,4593.0000
88.0377,4594.0000
9.5183,4595.0000
71.4685,4596.0000
2.7328,4597.0000
-5.5069,4598.0000
-2.0485,4599.0000
-0.2206,4600.0000
14.0328,4601.0000
3.5790,4602.0000
36.9997,4603.0000
-86.4466,4604.0000
-52.1204,4605.0000
-33.0400,4606.0000
-18.0185,4607.0000
53.9564,4608.0000
-38.4824,4609.0000
-98.5520,4610.0000
-71.1400,4611.0000
-17.0776,4612.0000
-3.0699,4613.0000
-27.1151,4614.0000
80.5696,4615.0000
-18.9734,4616.0000
13.0518,4617.0000
-5.4591,4618.0000
52.4685,4619.0000
-31.3841,4620.0000
-68.5118,4621.0000
65.2583,4622.0000
-42.7647,4623.0000
-76.1804,4624.0000
-36.0183,4625.0000
-1.7858,4626.0000
16.2900,4627.0000
43.6848,4628.0000
-15.1270,4629.0000
-111.0134,4630.0000
13.4339,4631.0000
13.8902,4632.0000
29.8761,4633.0000
-3.7851,4634.0000
0.7985,4635.0000
-14.0079,4636.0000
-10.7672,4637.0000
-19.4904,4638.0000
98.5129,4639.0000
75.4210,4640.0000
22.3155,4641.0000
-16.8948,4642.0000
-6.3247,4643.0000
28.0347,4644.0000
-0.7036,4645.0000
-20.8056,4646.0000
30.7197,4647.0000
-58.0519,4648.0000
39.8331,4649.0000
-26.3906,4650.0000
35.9581,4651.0000
-136.0001,4652.0000
-34.6016,4653.0000
-41.2794,4654.0000
-22.1989,4655.0000
24.4536,4656.0000
-16.9996,4657.0000
45.7905,4658.0000
-33.9926,4659.0000
-1.5339,4660.0000
-24.7773,4661.0000
78.8438,4662.0000
-47.0187,4663.0000
-15.7584,4664.0000
-70.4594,4665.0000
-5.7186,4666.0000
-28.9981,4667.0000
1.0932,4668.0000
-21.5934,4669.0000
-52.1349,4670.0000
56.8084,4671.0000
81.0673,4672.0000
-42.0808,4673.0000
86.9123,4674.0000
145.3448,4675.0000
-7.6763,4676.0000
59.1534,4677.0000
31.5163,4678.0000
14.1422,4679.0000
-27.3661,4680.0000
12.3435,4681.0000
68.0535,4682.0000
-25.2671,4683.0000
25.5264,4684.0000
-4.7326,4685.0000
48.6819,4686.0000
-21.3496,4687.0000
-62.4293,4688.0000
-37.3538,4689.0000
16.9634,4690.0000
-12.6106,4691.0000
-5.9612,4692.0000
19.0691,4693.0000
-88.2107,4694.0000
52.9141,4695.0000
-13.7831,4696.0000
-36.5355,4697.0000
32.6821,4698.0000
-46.8693,4699.0000
-24.7086,4700.0000
40.5322,4701.0000
40.4341,4702.0000
5.6103,4703.0000
13.3746,4704.0000
-33.2291,4705.0000
25.9806,4706.0000
2.7934,4707.0000
-77.7218,4708.0000
-12.6478,4709.0000
-35.2838,4710.0000
51.0682,4711.0000
0.3340,4712.0000
3.1520,4713.0000
2.6596,4714.0000
47.2528,4715.0000
34.6229,4716.0000
-3.2857,4717.0000
0.1037,4718.0000
126.6543,4719.0000
-67.2542,4720.0000
21.2988,4721.0000
-45.6730,4722.0000
-67.2279,4723.0000
8.1899,4724.0000
-15.3502,4725.0000
-27.9956,4726.0000
-0.5476,4727.0000
27.4363,4728.0000
-60.3925,4729.0000
41.7296,4730.0000
6.9336,4731.0000
44.2353,4732.0000
43.0796,4733.0000
-16.0041,4734.0000
-12.6717,4735.0000
30.2475,4736.0000
38.4279,4737.0000
22.6692,4738.0000
11.8697,4739.0000
29.7459,4740.0000
-31.7679,4741.0000
-2.9758,4742.0000
-25.8913,4743.0000
19.6615,4744.0000
36.0308,4745.0000
41.7368,4746.0000
-21.2816,4747.0000
42.5323,4748.0000
-1.6135,4749.0000
-82.9747,4750.0000
-85.5534,4751.0000
-18.5375,4752.0000
30.7974,4753.0000
51.5073,4754.0000
23.2440,4755.0000
44.6882,4756.0000
32.6442,4757.0000
-3.8421,4758.0000
-20.1381,4759.0000
8.0608,4760.0000
68.0562,4761.0000
-29.9995,4762.0000
36.2010,4763.0000
-12.9613,4764.0000
-66.0212,4765.0000
38.1757,4766.0000
27.0833,4767.0000
-14.7825,4768.0000
32.8611,4769.0000
75.4970,4770.0000
-48.6080,4771.0000
-21.2756,4772.0000
35.8513,4773.0000
-13.9514,4774.0000
85.9716,4775.0000
16.1179,4776.0000
-13.1954,4777.0000
-31.7423,4778.0000
18.1334,4779.0000
-27.2497,4780.0000
28.4307,4781.0000
-67.2592,4782.0000
-46.8616,4783.0000
-62.0255,4784.0000
-26.2982,4785.0000
27.4934,4786.0000
35.5115,4787.0000
102.2581,4788.0000
-56.1945,4789.0000
-44.7522,4790.0000
61.9973,4791.0000
-28.3133,4792.0000
7.8619,4793.0000
-1.5736,4794.0000
27.0993,4795.0000
-38.6377,4796.0000
-19.5167,4797.0000
-1.3380,4798.0000
16.6234,4799.0000
-2.7241,4800.0000
-9.1285,4801.0000
-11.7456,4802.0000
37.0173,4803.0000
23.9799,4804.0000
-60.6765,4805.0000
-24.1628,4806.0000
65.9240,4807.0000
-12.1975,4808.0000
1.7297,4809.0000
-40.9679,4810.0000
21.6452,4811.0000
-50.0702,4812.0000
56.7295,4813.0000
-84.0027,4814.0000
-28.4700,4815.0000
-5.0555,4816.0000
-19.3099,4817.0000
-21.2027,4818.0000
34.0441,4819.0000
5.1095,4820.0000
41.2465,4821.0000
21.6753,4822.0000
-6.2144,4823.0000
28.4056,4824.0000
-2.6998,4825.0000
109.9405,4826.0000
-42.0303,4827.0000
37.0075,4828.0000
-22.5241,4829.0000
25.5840,4830.0000
-75.1429,4831.0000
25.6602,4832.0000
79.4505,4833.0000
47.5748,4834.0000
16.2640,4835.0000
-32.4465,4836.0000
3.7819,4837.0000
24.3754,4838.0000
-39.0746,4839.0000
-72.7287,4840.0000
-16.3274,4841.0000
3.2953,4842.0000
-86.4449,4843.0000
21.2820,4844.0000
-15.5722,4845.0000
-1.9002,4846.0000
-24.5253,4847.0000
81.9174,4848.0000
-2.2171,4849.0000
8.1380,4850.0000
-29.8224,4851.0000
-15.1764,4852.0000
-2.8308,4853.0000
47.3690,4854.0000
-38.9528,4855.0000
12.2446,4856.0000
90.0469,4857.0000
73.2483,4858.0000
31.2204,4859.0000
100.8667,4860.0000
-8.6660,4861.0000
69.1031,4862.0000
-6.6346,4863.0000
64.6364,4864.0000
-9.5770,4865.0000
-5.5586,4866.0000
4.8478,4867.0000
-46.5331,4868.0000
-4.1134,4869.0000
-8.3723,4870.0000
85.3066,4871.0000
3.1755,4872.0000
-28.0260,4873.0000
61.6909,4874.0000
-29.7538,4875.0000
84.4815,4876.0000
-15.2353,4877.0000
19.5555,4878.0000
-5.7883,4879.0000
-16.1797,4880.0000
-3.2609,4881.0000
13.3958,4882.0000
-15.9602,4883.0000
19.6514,4884.0000
67.3259,4885.0000
-19.2238,4886.0000
-49.1739,4887.0000
36.7830,4888.0000
-17.7820,4889.0000
-33.7632,4890.0000
-13.0354,4891.0000
-90.2279,4892.0000
-49.2062,4893.0000
-6.6966,4894.0000
-10.7855,4895.0000
1.8722,4896.0000
-42.7707,4897.0000
33.7462,4898.0000
-26.6173,4899.0000
-28.8111,4900.0000
-33.9573,4901.0000
27.1197,4902.0000
-49.7403,4903.0000
-3.1833,4904.0000
-1.8655,4905.0000
35.3063,4906.0000
-29.5705,4907.0000
-21.9180,4908.0000
-46.9212,4909.0000
-60.6833,4910.0000
69.4823,4911.0000
116.6322,4912.0000
-47.8598,4913.0000
20.3031,4914.0000
-67.0889,4915.0000
-30.7822,4916.0000
14.5364,4917.0000
1.6823,4918.0000
-14.5102,4919.0000
29.3406,4920.0000
33.9777,4921.0000
66.9406,4922.0000
-56.2357,4923.0000
-44.1680,4924.0000
74.3306,4925.0000
-25.5784,4926.0000
50.7082,4927.0000
-45.7687,4928.0000
34.1321,4929.0000
-15.9428,4930.0000
-55.2078,4931.0000
56.6438,4932.0000
-24.0309,4933.0000
91.4974,4934.0000
11.5574,4935.0000
-65.0991,4936.0000
13.2165,4937.0000
-16.0912,4938.0000
-30.9263,4939.0000
-10.2861,4940.0000
14.8255,4941.0000
-10.6948,4942.0000
-40.8562,4943.0000
-25.3940,4944.0000
-29.8353,4945.0000
40.3752,4946.0000
-39.7700,4947.0000
2.2103,4948.0000
